"age","colour","wing_span","fire_quotient","no_eggs"
2306.95621109381,"Azul",375.256839968954,0.244437489192933,18
602.566091347486,"Dourado",613.96390133901,0.530970655148849,12
2656.48228253517,"Azul",282.856500135422,0.118395942030475,2
4002.80213080533,"Verde",203.264100245723,0.983383433427662,1
4329.33490837924,"Verde",167.274917686114,0.897752843564376,1
924.062881818973,"Verde",541.505608438743,0.738573762821034,42
3363.00562751945,"Azul",220.324711642673,0.377310696756467,2
847.258130216971,"Dourado",622.592635578172,0.606168830534443,46
903.020154130645,"Dourado",574.432866174914,0.512194261653349,15
794.235206475481,"Verde",601.344446409514,0.989246659679338,41
2823.30392638687,"Azul",213.606489476674,0.0691335855517536,15
2204.38526562788,"Azul",278.293346874652,0.0846206257119775,6
1463.45704693068,"Azul",447.022319391971,0.129945571534336,4
3348.28567566536,"Verde",205.411431833548,0.74613202130422,11
332.569384988397,"Azul",670.453196362523,0.0388791817240417,2
4113.26413815655,"Dourado",174.253212192045,0.685635416535661,1
1722.73929988779,"Azul",425.413062046021,0.143977361498401,23
1135.60887330864,"Verde",555.595211472454,0.891079957829788,50
1854.4411254311,"Azul",396.916704262588,0.0896361162886024,15
678.703043673187,"Azul",601.149548133539,0.0377327192109078,1
5240.37120959628,"Verde",122.060039355055,0.774874358670786,0
1028.23639469873,"Verde",572.617310970927,0.812063878169283,47
4611.44800230302,"Azul",130.343632472106,0.260602545691654,0
4329.84540672507,"Dourado",207.183274262153,0.651594998314977,4
2283.00247891154,"Verde",283.008867602352,0.923803851008415,68
5347.63133373298,"Azul",140.530468063335,0.266106120776385,0
849.94026143942,"Azul",546.676438695895,0.266132987104356,13
1946.38413964026,"Verde",397.531618656573,0.9109178960789,145
2931.72390718758,"Dourado",256.663970962961,0.590563533129171,8
4544.61450965982,"Verde",128.399276444503,0.918147645192221,2
4769.73131302744,"Dourado",129.347974178032,0.603794276947156,1
3739.65024203714,"Azul",175.760317775586,0.32826394867152,3
3788.04960655235,"Dourado",210.403064799904,0.666117811109871,3
1529.22423895635,"Verde",431.807816117901,0.874787498498335,37
5199.02805806231,"Azul",117.914662587816,0.0688752664718777,0
2884.13712410722,"Verde",227.540731544028,0.793463009409606,10
3250.17205669358,"Dourado",203.314066078787,0.5714270058088,1
4823.60519141518,"Azul",66.9788421575709,0.0489440662786365,1
798.195994325913,"Verde",634.816115758346,0.980351353995502,27
4233.25696751196,"Verde",161.247781233013,0.914537348784506,3
1976.09960865416,"Verde",361.302362508385,0.765958485659212,37
855.462237562053,"Verde",517.359310587181,0.775846372591332,32
1295.15534298401,"Azul",450.451940455861,0.312515049939975,23
1451.50610959809,"Verde",475.227249999814,0.842217308469117,5
3625.18305316474,"Azul",192.752621744371,0.314149905927479,8
2582.1294462271,"Verde",306.674356842762,0.756563893286511,48
3613.67377505917,"Verde",183.595034490023,0.967524380190298,2
3371.65164100286,"Azul",210.468115744058,0.169422924518585,9
1110.0482595209,"Dourado",542.904351448525,0.696875177789479,37
3361.67152886093,"Verde",191.350181017404,0.872650788864121,28
3753.64180921298,"Azul",203.024976152743,0.1324707781896,2
3693.29276403319,"Azul",128.043633895932,0.0785131095908582,0
4478.50994833931,"Azul",98.4832778272572,0.378223852487281,2
749.350977008231,"Dourado",628.637409874976,0.57962475833483,5
1853.46739075799,"Dourado",403.520700153092,0.536425124853849,4
1501.09975095093,"Azul",463.186292552563,0.108531923731789,7
3333.26587766502,"Verde",186.607666301254,0.740315145347267,38
1674.92055653036,"Azul",383.105490803575,0.451789635466412,11
3052.44787901174,"Dourado",224.656811825048,0.646108213346452,18
4383.24053759594,"Verde",165.328711012415,0.749298733193427,5
